Record Length,4096,,Source,CH1,CH2
Sample Interval,0.0000014648439,,Second,Volt,Volt
,,,-0.00018400000,0.23200,-0.02600
,,,-0.00018200000,0.23200,-0.00400
,,,-0.00018000002,0.23200,-0.02800
,,,-0.00017800002,0.22400,-0.01600
,,,-0.00017600002,0.24000,-0.01000
,,,-0.00017400002,0.22400,-0.02000
,,,-0.00017200002,0.23200,-0.00400
,,,-0.00017000002,0.23200,-0.02200
,,,-0.00016800002,0.24000,-0.01800
,,,-0.00016600002,0.22400,-0.01800
,,,-0.00016400002,0.23200,-0.01800
,,,-0.00016200002,0.21600,-0.02200
,,,-0.00016000002,0.21600,-0.01800
,,,-0.00015800002,0.22400,-0.02800
,,,-0.00015600002,0.22400,-0.01600
,,,-0.00015400002,0.22400,-0.02600
,,,-0.00015200000,0.20800,-0.04600
,,,-0.00015000000,0.23200,-0.01400
,,,-0.00014800000,0.21600,-0.02400
,,,-0.00014600000,0.22400,-0.00200
,,,-0.00014400000,0.21600,-0.03400
,,,-0.00014200000,0.21600,-0.01800
,,,-0.00014000000,0.21600,-0.02200
,,,-0.00013800000,0.22400,-0.01800
,,,-0.00013600000,0.23200,-0.03000
,,,-0.00013400000,0.21600,-0.01000
,,,-0.00013200000,0.23200,-0.01600
,,,-0.00013000000,0.20000,-0.01600
,,,-0.00012800000,0.22400,-0.02200
,,,-0.00012600000,0.19200,-0.01800
,,,-0.00012400000,0.20800,-0.03200
,,,-0.00012200000,0.20000,-0.02400
,,,-0.00012000001,0.21600,-0.03600
,,,-0.00011800001,0.19200,-0.02000
,,,-0.00011600001,0.20000,-0.03600
,,,-0.00011400001,0.20800,-0.01600
,,,-0.00011200001,0.20800,-0.03200
,,,-0.00011000001,0.19200,-0.02600
,,,-0.00010800001,0.21600,-0.03200
,,,-0.00010600001,0.20000,-0.02600
,,,-0.00010400001,0.20800,-0.03000
,,,-0.00010200001,0.21600,-0.02400
,,,-0.00010000001,0.20000,-0.03800
,,,-0.00009800001,0.20800,-0.02000
,,,-0.00009600001,0.20000,-0.03000
,,,-0.00009400000,0.20000,-0.02000
,,,-0.00009200000,0.20800,-0.01800
,,,-0.00009000000,0.19200,-0.02000
,,,-0.00008800000,0.20800,-0.02200
,,,-0.00008600000,0.19200,-0.01600
,,,-0.00008400000,0.18400,-0.03200
,,,-0.00008200000,0.19200,-0.01800
,,,-0.00008000001,0.20000,-0.01600
,,,-0.00007800001,0.19200,-0.00400
,,,-0.00007600001,0.18400,-0.02800
,,,-0.00007400001,0.17600,-0.01200
,,,-0.00007200000,0.18400,-0.02000
,,,-0.00007000000,0.17600,-0.02600
,,,-0.00006800000,0.20000,-0.01800
,,,-0.00006600000,0.17600,-0.01600
,,,-0.00006400001,0.17600,-0.02000
,,,-0.00006200001,0.17600,-0.02800
,,,-0.00006000001,0.20800,-0.01400
,,,-0.00005800001,0.17600,-0.01200
,,,-0.00005600001,0.18400,-0.03000
,,,-0.00005400001,0.19200,-0.02200
,,,-0.00005200000,0.19200,-0.03800
,,,-0.00005000000,0.19200,-0.01600
,,,-0.00004800001,0.18400,-0.02400
,,,-0.00004600000,0.19200,-0.02000
,,,-0.00004400000,0.18400,-0.03000
,,,-0.00004200000,0.19200,-0.01000
,,,-0.00004000000,0.19200,-0.02400
,,,-0.00003800000,0.18400,-0.01400
,,,-0.00003600000,0.19200,-0.02600
,,,-0.00003400000,0.18400,-0.02000
,,,-0.00003200000,0.20000,-0.05000
,,,-0.00003000000,0.19200,-0.02200
,,,-0.00002800000,0.20800,-0.02000
,,,-0.00002600000,0.19200,-0.01000
,,,-0.00002400000,0.20800,0.00200
,,,-0.00002200000,0.18400,-0.02200
,,,-0.00002000000,0.18400,-0.02800
,,,-0.00001800000,0.19200,-0.00800
,,,-0.00001600000,0.19200,-0.02400
,,,-0.00001400000,0.19200,-0.01600
,,,-0.00001200000,0.18400,-0.02400
,,,-0.00001000000,0.17600,-0.02200
,,,-0.00000800000,0.19200,-0.03200
,,,-0.00000600000,0.16800,-0.01000
,,,-0.00000400000,0.18400,-0.02800
,,,-0.00000200000,0.17600,-0.01400
,,, 0.00000000000,0.17600,-0.03000
,,, 0.00000200000,0.17600,-0.01200
,,, 0.00000400000,0.17600,-0.02200
,,, 0.00000600000,0.16800,-0.01200
,,, 0.00000800000,0.69600,0.02000
,,, 0.00001000000,0.68000,0.02600
,,, 0.00001200000,0.69600,0.03000
,,, 0.00001400000,0.65600,0.02400
,,, 0.00001600000,0.65600,0.03600
,,, 0.00001800000,0.64800,0.01800
,,, 0.00002000000,0.66400,0.00800
,,, 0.00002200000,0.64800,0.01600
,,, 0.00002400000,0.68800,0.01600
,,, 0.00002600000,0.66400,0.02400
,,, 0.00002800000,0.66400,0.01000
,,, 0.00003000000,0.64000,0.02200
,,, 0.00003200000,0.64000,0.01600
,,, 0.00003400000,0.66400,0.02200
,,, 0.00003600001,0.65600,0.02600
,,, 0.00003800001,0.64000,0.03200
,,, 0.00004000000,0.66400,0.02400
,,, 0.00004200000,0.66400,0.01600
,,, 0.00004400000,0.67200,0.02400
,,, 0.00004600000,0.65600,0.02000
,,, 0.00004800000,0.63200,0.02200
,,, 0.00005000000,0.65600,0.02200
,,, 0.00005200000,0.64800,0.02800
,,, 0.00005400001,0.64800,0.02400
,,, 0.00005600001,0.63200,0.01800
,,, 0.00005800001,0.64800,0.02000
,,, 0.00006000001,0.64800,0.01600
,,, 0.00006200001,0.66400,0.02600
,,, 0.00006400001,0.63200,0.03400
,,, 0.00006600001,0.62400,0.02000
,,, 0.00006800001,0.63200,0.03200
,,, 0.00007000001,0.64000,0.02400
,,, 0.00007200001,0.66400,0.02000
,,, 0.00007400001,0.64000,0.02200
,,, 0.00007600001,0.67200,0.02000
,,, 0.00007800001,0.64000,0.01400
,,, 0.00008000001,0.65600,0.02000
,,, 0.00008200001,0.64000,0.01800
,,, 0.00008400001,0.68000,0.01200
,,, 0.00008600001,0.64000,0.02000
,,, 0.00008800001,0.65600,0.03800
,,, 0.00009000001,0.63200,0.02600
,,, 0.00009200001,0.66400,0.01800
,,, 0.00009400001,0.62400,0.02400
,,, 0.00009600001,0.66400,0.01400
,,, 0.00009800001,0.64000,0.00800
,,, 0.00010000001,0.63200,0.01600
,,, 0.00010200001,0.68000,0.02600
,,, 0.00010400001,0.67200,0.01600
,,, 0.00010600001,0.67200,0.02200
,,, 0.00010800001,0.67200,0.00600
,,, 0.00011000001,0.64000,0.01600
,,, 0.00011200001,0.67200,0.01800
,,, 0.00011400001,0.64000,0.02000
,,, 0.00011600001,0.64800,0.01200
,,, 0.00011800001,0.64800,0.01000
,,, 0.00012000001,0.64800,0.01600
,,, 0.00012200001,0.61600,0.00600
,,, 0.00012400002,0.60800,0.01800
,,, 0.00012600002,0.57600,0.01200
,,, 0.00012800002,0.56800,0.01800
,,, 0.00013000002,0.61600,0.00600
,,, 0.00013200002,0.68800,0.02000
,,, 0.00013400002,0.68800,0.02200
,,, 0.00013600002,0.67200,0.02800
,,, 0.00013800002,0.64800,0.01800
,,, 0.00014000000,0.63200,0.02000
,,, 0.00014200000,0.63200,0.01600
,,, 0.00014400000,0.61600,0.02200
,,, 0.00014600000,0.63200,0.02400
,,, 0.00014800000,0.60800,0.02800
,,, 0.00015000000,0.64000,0.01800
,,, 0.00015200000,0.61600,0.02800
,,, 0.00015400002,0.61600,0.02600
,,, 0.00015600002,0.62400,0.00600
,,, 0.00015800002,0.62400,0.02400
,,, 0.00016000002,0.62400,0.00400
,,, 0.00016200002,0.62400,0.02800
,,, 0.00016400002,0.60800,0.01400
,,, 0.00016600002,0.60800,0.02200
,,, 0.00016800002,0.60000,0.01200
,,, 0.00017000002,0.60000,0.01800
,,, 0.00017200002,0.60000,0.03200
,,, 0.00017400002,0.60000,0.02200
,,, 0.00017600002,0.60000,0.01200
,,, 0.00017800002,0.57600,0.01800
,,, 0.00018000002,0.62400,0.01800
,,, 0.00018200002,0.64800,0.02000
,,, 0.00018400002,0.66400,0.01600
,,, 0.00018600002,0.63200,0.01000
,,, 0.00018800002,0.66400,0.01000
,,, 0.00019000002,0.65600,0.00200
,,, 0.00019200002,0.66400,0.01200
,,, 0.00019400002,0.64000,0.02000
,,, 0.00019600002,0.65600,0.01400
,,, 0.00019800002,0.67200,0.01600
,,, 0.00020000002,0.67200,0.01200
,,, 0.00020200002,0.65600,0.01600
,,, 0.00020400002,0.65600,-0.01800
,,, 0.00020600002,0.65600,0.01600
,,, 0.00020800002,0.67200,0.01200
,,, 0.00021000002,0.68000,0.01800
,,, 0.00021200002,0.65600,0.00800
,,, 0.00021400002,0.64800,0.00400
,,, 0.00021600002,0.66400,0.01800
,,, 0.00021800002,0.67200,0.00800
,,, 0.00022000002,0.65600,0.01000
,,, 0.00022200002,0.65600,0.02000
,,, 0.00022400002,0.64800,0.01600
,,, 0.00022600002,0.67200,0.01600
,,, 0.00022800002,0.65600,-0.00200
,,, 0.00023000002,0.64800,0.00600
,,, 0.00023200002,0.63200,0.02200
,,, 0.00023400002,0.65600,0.01000
,,, 0.00023600002,0.65600,0.03200
,,, 0.00023800002,0.65600,0.02800
,,, 0.00024000002,0.63200,0.01400
,,, 0.00024200003,0.64000,0.01600
,,, 0.00024400003,0.64800,0.02400
,,, 0.00024600002,0.66400,0.02000
,,, 0.00024800003,0.64800,0.02000
,,, 0.00025000002,0.64800,0.02200
,,, 0.00025200003,0.63200,0.02600
,,, 0.00025400002,0.64800,0.02000
,,, 0.00025600003,0.64800,0.02200
,,, 0.00025800002,0.64800,0.03600
,,, 0.00026000003,0.64000,0.01200
,,, 0.00026200002,0.67200,0.02000
,,, 0.00026400003,0.64000,0.02000
,,, 0.00026600003,0.64800,0.02200
,,, 0.00026800003,0.65600,0.02400
,,, 0.00027000003,0.65600,0.00800
,,, 0.00027200003,0.66400,0.01400
,,, 0.00027400003,0.66400,0.02000
,,, 0.00027600003,0.64800,0.01400
,,, 0.00027800003,0.64800,0.01600
,,, 0.00028000000,0.66400,0.01600
,,, 0.00028200000,0.65600,0.00800
,,, 0.00028400000,0.64800,0.01200
,,, 0.00028600000,0.67200,0.02600
,,, 0.00028800000,0.63200,-0.02000
,,, 0.00029000000,0.67200,0.01600
,,, 0.00029200000,0.65600,0.02400
,,, 0.00029400000,0.67200,0.01400
,,, 0.00029600000,0.64000,0.01600
,,, 0.00029800000,0.64800,0.01400
,,, 0.00030000000,0.64800,0.03400
,,, 0.00030200000,0.67200,0.01600
,,, 0.00030400000,0.64800,0.02400
,,, 0.00030600000,0.64800,0.02200
,,, 0.00030800003,0.65600,0.02200
,,, 0.00031000000,0.68000,0.02400
,,, 0.00031200003,0.64800,0.02400
,,, 0.00031400000,0.66400,0.02400
,,, 0.00031600003,0.63200,0.02400
,,, 0.00031800000,0.64800,0.02200
,,, 0.00032000003,0.63200,0.01800
,,, 0.00032200000,0.64000,0.01600
,,, 0.00032400003,0.65600,0.03200
,,, 0.00032600000,0.64000,0.01400
,,, 0.00032800003,0.65600,0.01800
,,, 0.00033000000,0.64000,0.03000
,,, 0.00033200003,0.66400,0.03000
,,, 0.00033400000,0.66400,0.04400
,,, 0.00033600003,0.65600,0.02000
,,, 0.00033800000,0.65600,0.02000
,,, 0.00034000003,0.65600,0.01800
,,, 0.00034200000,0.66400,0.01800
,,, 0.00034400003,0.67200,0.01400
,,, 0.00034600000,0.64800,0.01200
,,, 0.00034800003,0.66400,0.01000
,,, 0.00035000003,0.67200,0.01200
,,, 0.00035200003,0.64800,0.01800
,,, 0.00035400003,0.65600,0.01000
,,, 0.00035600003,0.66400,0.01400
,,, 0.00035800003,0.64800,-0.00400
,,, 0.00036000003,0.64800,0.02000
,,, 0.00036200003,0.66400,0.01200
,,, 0.00036400003,0.63200,0.02000
,,, 0.00036600003,0.67200,0.01400
,,, 0.00036800003,0.64800,0.00600
,,, 0.00037000003,0.64800,0.01800
,,, 0.00037200003,0.64800,0.02200
,,, 0.00037400003,0.65600,0.01000
,,, 0.00037600003,0.65600,0.02400
,,, 0.00037800003,0.64000,-0.02200
,,, 0.00038000000,0.65600,0.02200
,,, 0.00038200000,0.67200,0.00600
,,, 0.00038400000,0.66400,0.02800
,,, 0.00038600000,0.67200,0.00600
,,, 0.00038800000,0.63200,0.01200
,,, 0.00039000000,0.65600,0.01200
,,, 0.00039200003,0.64000,0.00400
,,, 0.00039400000,0.64800,0.01200
,,, 0.00039600003,0.65600,0.01600
,,, 0.00039800000,0.65600,0.01400
,,, 0.00040000003,0.66400,0.01600
,,, 0.00040200000,0.66400,0.01800
,,, 0.00040400003,0.66400,0.01800
,,, 0.00040600000,0.67200,0.02200
,,, 0.00040800003,0.66400,0.02600
,,, 0.00041000000,0.67200,0.01800
,,, 0.00041200003,0.65600,0.02000
,,, 0.00041400000,0.65600,0.01600
,,, 0.00041600003,0.66400,0.00600
,,, 0.00041800000,0.66400,0.01600
,,, 0.00042000003,0.64800,0.01400
,,, 0.00042200000,0.67200,0.00800
,,, 0.00042400003,0.65600,0.01400
,,, 0.00042600000,0.65600,0.01200
,,, 0.00042800003,0.64800,0.02600
,,, 0.00043000000,0.65600,0.00200
,,, 0.00043200003,0.64800,0.01200
,,, 0.00043400003,0.65600,0.01200
,,, 0.00043600003,0.64000,0.01000
,,, 0.00043800003,0.64800,0.01200
,,, 0.00044000003,0.63200,0.01200
,,, 0.00044200003,0.67200,0.01600
,,, 0.00044400003,0.66400,0.02400
,,, 0.00044600003,0.64800,0.01600
,,, 0.00044800003,0.64800,0.02600
,,, 0.00045000003,0.64800,0.02200
,,, 0.00045200003,0.63200,0.01600
,,, 0.00045400003,0.68800,0.02400
,,, 0.00045600003,0.66400,0.02800
,,, 0.00045800003,0.65600,0.01800
,,, 0.00046000003,0.65600,0.02000
,,, 0.00046200003,0.65600,0.02200
,,, 0.00046400003,0.65600,0.01400
,,, 0.00046600003,0.64000,0.01200
,,, 0.00046800003,0.63200,0.01200
,,, 0.00047000003,0.68000,0.02000
,,, 0.00047200003,0.70400,0.01600
,,, 0.00047400003,0.72000,0.01600
,,, 0.00047600003,0.72800,0.01000
,,, 0.00047800003,0.72000,0.01600
,,, 0.00048000003,0.70400,0.02000
,,, 0.00048200003,0.68800,0.01600
,,, 0.00048400006,0.68000,0.02400
,,, 0.00048600003,0.68000,0.00600
,,, 0.00048800006,0.68000,0.01800
,,, 0.00049000006,0.68000,0.02000
,,, 0.00049200003,0.65600,0.02400
,,, 0.00049400003,0.68000,0.01800
,,, 0.00049600006,0.65600,0.02000
,,, 0.00049800006,0.66400,0.01800
,,, 0.00050000003,0.66400,0.01600
,,, 0.00050200003,0.66400,0.02400
,,, 0.00050400000,0.65600,0.02000
,,, 0.00050600000,0.66400,0.01600
,,, 0.00050800003,0.65600,0.01200
,,, 0.00051000003,0.67200,0.01800
,,, 0.00051200000,0.65600,0.00
,,, 0.00051400000,0.64000,0.01400
,,, 0.00051600003,0.65600,0.00400
,,, 0.00051800003,0.64000,0.01800
,,, 0.00052000006,0.66400,0.01400
,,, 0.00052200006,0.63200,0.01600
,,, 0.00052400003,0.63200,0.01000
,,, 0.00052600006,0.62400,0.00600
,,, 0.00052800006,0.64800,0.01000
,,, 0.00053000006,0.60800,0.01000
,,, 0.00053200006,0.63200,0.00600
,,, 0.00053400006,0.63200,0.01800
,,, 0.00053600006,0.64800,0.03000
,,, 0.00053800006,0.60800,0.02000
,,, 0.00054000006,0.64000,0.02000
,,, 0.00054200006,0.63200,0.01600
,,, 0.00054400000,0.62400,0.01200
,,, 0.00054600000,0.62400,0.01000
,,, 0.00054800006,0.63200,0.01000
,,, 0.00055000006,0.61600,0.01600
,,, 0.00055200000,0.60000,0.00400
,,, 0.00055400000,0.60800,0.00600
,,, 0.00055600006,0.60800,0.00400
,,, 0.00055800006,0.61600,0.01600
,,, 0.00056000000,0.62400,0.03600
,,, 0.00056200000,0.58400,0.01600
,,, 0.00056400000,0.56800,0.01000
,,, 0.00056600000,0.53600,0.01600
,,, 0.00056800000,0.53600,0.01200
,,, 0.00057000006,0.57600,0.01800
,,, 0.00057200000,0.64800,0.02000
,,, 0.00057400000,0.59200,0.03200
,,, 0.00057600000,0.60800,0.01800
,,, 0.00057800006,0.56000,0.02600
,,, 0.00058000006,0.58400,0.01400
,,, 0.00058200006,0.58400,0.02600
,,, 0.00058400000,0.58400,0.00600
,,, 0.00058600006,0.57600,0.01600
,,, 0.00058800006,0.58400,0.01200
,,, 0.00059000006,0.56800,0.01400
,,, 0.00059200000,0.56800,0.00400
,,, 0.00059400006,0.56800,0.02400
,,, 0.00059600006,0.58400,0.01200
,,, 0.00059800006,0.56000,0.02200
,,, 0.00060000000,0.57600,0.00
,,, 0.00060200006,0.56000,0.02200
,,, 0.00060400000,0.56800,0.00600
,,, 0.00060600000,0.57600,0.00800
,,, 0.00060800000,0.56800,-0.00200
,,, 0.00061000006,0.57600,0.00800
,,, 0.00061200000,0.56000,0.01000
,,, 0.00061400000,0.56000,0.00400
,,, 0.00061600006,0.56800,0.00
,,, 0.00061800006,0.55200,0.01200
,,, 0.00062000006,0.53600,0.01200
,,, 0.00062200006,0.55200,0.00
,,, 0.00062400006,0.53600,0.01800
,,, 0.00062600006,0.56000,0.01600
,,, 0.00062800006,0.53600,0.00600
,,, 0.00063000006,0.54400,0.00600
,,, 0.00063200006,0.56000,0.02200
,,, 0.00063400006,0.54400,0.00600
,,, 0.00063600006,0.55200,0.00600
,,, 0.00063800006,0.54400,0.00800
,,, 0.00064000006,0.55200,0.00800
,,, 0.00064200006,0.52000,0.02600
,,, 0.00064400000,0.52800,0.01200
,,, 0.00064600000,0.52000,0.00800
,,, 0.00064800006,0.54400,0.00200
,,, 0.00065000006,0.51200,0.01200
,,, 0.00065200000,0.52800,0.00800
,,, 0.00065400006,0.51200,0.01400
,,, 0.00065600006,0.52800,0.01600
,,, 0.00065800006,0.50400,0.01000
,,, 0.00066000000,0.50400,0.00600
,,, 0.00066200006,0.51200,0.00600
,,, 0.00066400000,0.53600,0.00400
,,, 0.00066600000,0.51200,0.02600
,,, 0.00066800000,0.50400,0.00400
,,, 0.00067000006,0.51200,0.00600
,,, 0.00067200000,0.52000,0.00
,,, 0.00067400000,0.51200,0.01200
,,, 0.00067600000,0.50400,0.00
,,, 0.00067800006,0.49600,0.00600
,,, 0.00068000006,0.51200,-0.00200
,,, 0.00068200006,0.49600,0.00600
,,, 0.00068400000,0.49600,0.00600
,,, 0.00068600006,0.48000,0.00200
,,, 0.00068800006,0.48800,0.00600
,,, 0.00069000006,0.48000,0.02400
,,, 0.00069200000,0.48800,0.00200
,,, 0.00069400006,0.48000,0.01400
,,, 0.00069600006,0.47200,0.00800
,,, 0.00069800006,0.47200,0.01000
,,, 0.00070000006,0.48000,0.01600
,,, 0.00070200006,0.48000,0.01000
,,, 0.00070400000,0.47200,0.01400
,,, 0.00070600000,0.48000,0.00800
,,, 0.00070800006,0.47200,0.00800
,,, 0.00071000006,0.46400,0.01800
,,, 0.00071200000,0.47200,0.00600
,,, 0.00071400000,0.46400,0.04000
,,, 0.00071600006,0.45600,0.01400
,,, 0.00071800006,0.46400,0.00600
,,, 0.00072000006,0.47200,-0.00400
,,, 0.00072200006,0.46400,0.00200
,,, 0.00072400006,0.47200,0.01000
,,, 0.00072600006,0.44800,0.00800
,,, 0.00072800006,0.47200,0.01200
,,, 0.00073000006,0.45600,0.00600
,,, 0.00073200006,0.47200,0.01000
,,, 0.00073400006,0.43200,0.00600
,,, 0.00073600006,0.47200,0.00200
,,, 0.00073800006,0.44800,0.00400
,,, 0.00074000006,0.44800,0.00800
,,, 0.00074200006,0.44800,0.02600
,,, 0.00074400000,0.44000,0.01400
,,, 0.00074600006,0.45600,0.01600
,,, 0.00074800006,0.44000,0.00600
,,, 0.00075000006,0.44800,0.00600
,,, 0.00075200000,0.44000,0.02000
,,, 0.00075400006,0.44800,0.01200
,,, 0.00075600006,0.43200,0.00400
,,, 0.00075800006,0.43200,0.01400
,,, 0.00076000000,0.43200,0.00200
,,, 0.00076200006,0.43200,0.01600
,,, 0.00076400000,0.44000,0.01600
,,, 0.00076600000,0.42400,0.01200
,,, 0.00076800000,0.42400,0.00200
,,, 0.00077000006,0.42400,0.00400
,,, 0.00077200000,0.43200,0.00
,,, 0.00077400000,0.44800,0.01000
,,, 0.00077600000,0.42400,0.00400
,,, 0.00077800006,0.42400,0.00400
,,, 0.00078000006,0.43200,-0.00800
,,, 0.00078200006,0.42400,0.00800
,,, 0.00078400006,0.44000,0.00600
,,, 0.00078600006,0.41600,0.00600
,,, 0.00078800006,0.42400,-0.00400
,,, 0.00079000006,0.42400,0.01000
,,, 0.00079200006,0.44000,0.00800
,,, 0.00079400006,0.41600,-0.00200
,,, 0.00079600006,0.43200,-0.00800
,,, 0.00079800006,0.43200,0.00600
,,, 0.00080000006,0.44000,-0.01600
,,, 0.00080200006,0.40800,0.00600
,,, 0.00080400000,0.42400,-0.01200
,,, 0.00080600000,0.40000,0.00
,,, 0.00080800006,0.40800,-0.00800
,,, 0.00081000006,0.40800,-0.00400
,,, 0.00081200000,0.40000,-0.02200
,,, 0.00081400000,0.41600,0.02200
,,, 0.00081600006,0.40000,-0.00200
,,, 0.00081800006,0.38400,0.01000
,,, 0.00082000006,0.40000,0.00400
,,, 0.00082200006,0.39200,0.01000
,,, 0.00082400006,0.39200,-0.00200
,,, 0.00082600006,0.39200,0.00600
,,, 0.00082800006,0.39200,-0.00200
,,, 0.00083000006,0.40000,0.00600
,,, 0.00083200006,0.39200,0.00200
,,, 0.00083400006,0.38400,0.00800
,,, 0.00083600006,0.37600,0.00800
,,, 0.00083800013,0.37600,0.00600
,,, 0.00084000006,0.39200,0.00800
,,, 0.00084200006,0.36800,0.00600
,,, 0.00084400000,0.39200,0.00400
,,, 0.00084600006,0.38400,0.00600
,,, 0.00084800006,0.39200,-0.02200
,,, 0.00085000006,0.36800,0.00400
,,, 0.00085200000,0.39200,0.00
,,, 0.00085400006,0.37600,0.00800
,,, 0.00085600006,0.38400,-0.00200
,,, 0.00085800006,0.38400,0.00400
,,, 0.00086000000,0.36800,0.00400
,,, 0.00086200006,0.38400,0.00600
,,, 0.00086400000,0.37600,0.00
,,, 0.00086600000,0.37600,-0.00400
,,, 0.00086800006,0.36000,0.00400
,,, 0.00087000006,0.36800,-0.00200
,,, 0.00087200000,0.36800,0.00
,,, 0.00087400000,0.38400,0.00400
,,, 0.00087600006,0.36000,0.00
,,, 0.00087800006,0.37600,-0.00200
,,, 0.00088000006,0.36000,0.00800
,,, 0.00088200006,0.37600,-0.00400
,,, 0.00088400006,0.36000,0.00600
,,, 0.00088600006,0.35200,-0.01600
,,, 0.00088800006,0.35200,0.00200
,,, 0.00089000006,0.36800,0.00200
,,, 0.00089200006,0.35200,0.00
,,, 0.00089400006,0.35200,0.01000
,,, 0.00089600006,0.34400,-0.00200
,,, 0.00089800006,0.32000,0.00400
,,, 0.00090000006,0.31200,-0.01600
,,, 0.00090200006,0.32000,0.00600
,,, 0.00090400000,0.36800,0.00
,,, 0.00090600000,0.37600,0.00600
,,, 0.00090800006,0.35200,-0.00400
,,, 0.00091000006,0.35200,0.01000
,,, 0.00091200000,0.35200,0.00200
,,, 0.00091400006,0.33600,0.01000
,,, 0.00091600006,0.35200,-0.00800
,,, 0.00091800006,0.33600,0.00
,,, 0.00092000006,0.35200,0.01200
,,, 0.00092200013,0.35200,0.00
,,, 0.00092400006,0.34400,-0.02400
,,, 0.00092600006,0.33600,0.00600
,,, 0.00092800006,0.34400,-0.00800
,,, 0.00093000013,0.35200,0.00200
,,, 0.00093200006,0.33600,-0.00800
,,, 0.00093400006,0.35200,0.00600
,,, 0.00093600006,0.32800,0.00200
,,, 0.00093800013,0.33600,0.00600
,,, 0.00094000006,0.32000,-0.00400
,,, 0.00094200006,0.35200,0.00
,,, 0.00094400000,0.33600,0.01600
,,, 0.00094600006,0.34400,0.00600
,,, 0.00094800006,0.32800,0.00400
,,, 0.00095000006,0.35200,-0.00400
,,, 0.00095200000,0.33600,0.00
,,, 0.00095400006,0.35200,0.00
,,, 0.00095600006,0.32800,-0.00800
,,, 0.00095800006,0.33600,-0.00200
,,, 0.00096000006,0.32000,0.00200
,,, 0.00096200013,0.34400,-0.00200
,,, 0.00096400006,0.32800,0.00400
,,, 0.00096600006,0.33600,0.00
,,, 0.00096800013,0.32000,0.00400
,,, 0.00097000013,0.33600,-0.00200
,,, 0.00097200006,0.31200,0.00
,,, 0.00097400006,0.28800,0.00
,,, 0.00097600013,0.27200,0.00400
,,, 0.00097800013,0.26400,0.00200
,,, 0.00098000000,0.30400,-0.00200
,,, 0.00098200000,0.35200,0.00800
,,, 0.00098400006,0.33600,-0.00200
,,, 0.00098600006,0.33600,0.00
,,, 0.00098799994,0.32000,-0.00400
,,, 0.00099000000,0.31200,-0.00200
,,, 0.00099200000,0.31200,-0.00400
,,, 0.00099400000,0.30400,0.00600
,,, 0.00099600000,0.32000,-0.00200
,,, 0.00099800006,0.28800,0.00
,,, 0.00100000006,0.31200,-0.00400
,,, 0.00100200006,0.30400,0.00600
,,, 0.00100400006,0.31200,-0.01200
,,, 0.00100600006,0.29600,-0.01000
,,, 0.00100800000,0.29600,-0.00200
,,, 0.00101000000,0.29600,-0.01400
,,, 0.00101200000,0.28800,-0.00200
,,, 0.00101400006,0.32000,-0.00200
,,, 0.00101600006,0.30400,0.00
,,, 0.00101800006,0.32000,0.00200
,,, 0.00102000006,0.29600,0.00
,,, 0.00102200013,0.32000,-0.01000
,,, 0.00102400013,0.30400,-0.00200
,,, 0.00102600013,0.31200,-0.01600
,,, 0.00102800000,0.30400,-0.01200
,,, 0.00103000006,0.30400,-0.02600
,,, 0.00103200006,0.30400,-0.00200
,,, 0.00103400006,0.31200,-0.01000
,,, 0.00103600006,0.29600,-0.01400
,,, 0.00103800013,0.29600,-0.00800
,,, 0.00104000013,0.28800,-0.00400
,,, 0.00104200013,0.29600,-0.00400
,,, 0.00104400013,0.29600,-0.00200
,,, 0.00104600019,0.28800,-0.01000
,,, 0.00104800006,0.28000,-0.00400
,,, 0.00105000013,0.30400,-0.00400
,,, 0.00105200013,0.28800,0.00
,,, 0.00105400013,0.28800,-0.01000
,,, 0.00105600013,0.27200,-0.00800
,,, 0.00105800013,0.28800,0.00
,,, 0.00106000000,0.28000,-0.00400
,,, 0.00106200000,0.27200,0.00
,,, 0.00106400013,0.28000,0.00200
,,, 0.00106600013,0.28800,0.00600
,,, 0.00106800000,0.27200,-0.00800
,,, 0.00107000000,0.28800,0.00
,,, 0.00107200000,0.27200,-0.01400
,,, 0.00107400000,0.28000,-0.00200
,,, 0.00107600000,0.28000,-0.01600
,,, 0.00107800000,0.28000,0.00800
,,, 0.00108000013,0.27200,-0.00200
,,, 0.00108200013,0.28000,0.00400
,,, 0.00108400013,0.26400,-0.01000
,,, 0.00108600013,0.28000,-0.01000
,,, 0.00108800000,0.28000,0.00400
,,, 0.00109000000,0.27200,-0.03000
,,, 0.00109200000,0.24800,-0.01000
,,, 0.00109400013,0.24000,-0.00800
,,, 0.00109600013,0.22400,0.00400
,,, 0.00109800013,0.29600,-0.02200
,,, 0.00110000013,0.31200,-0.00400
,,, 0.00110200013,0.28000,-0.01200
,,, 0.00110400013,0.28000,-0.01400
,,, 0.00110600013,0.27200,-0.01200
,,, 0.00110800000,0.28000,-0.01600
,,, 0.00111000013,0.28800,-0.01400
,,, 0.00111200013,0.28000,-0.01200
,,, 0.00111400013,0.26400,-0.01400
,,, 0.00111600013,0.28000,-0.00800
,,, 0.00111800013,0.26400,-0.02000
,,, 0.00112000000,0.28000,-0.02800
,,, 0.00112200000,0.27200,-0.02000
,,, 0.00112400000,0.27200,-0.01600
,,, 0.00112600013,0.27200,-0.01000
