514,142.18,114.69,27.49,470,2385,0.4779,200.00,200.00,57.82,47.79,1.53,46.26
515,143.40,115.92,27.47,475,2384,0.4682,200.00,200.00,56.60,46.82,1.54,45.28
516,144.38,116.90,27.47,479,2384,0.4604,200.00,200.00,55.62,46.04,1.54,44.50
517,145.38,117.89,27.49,483,2385,0.4525,200.00,200.00,54.62,45.25,1.55,43.70
518,146.58,119.12,27.46,488,2383,0.4429,200.00,200.00,53.42,44.29,1.55,42.74
519,147.33,119.86,27.47,491,2384,0.4369,200.00,200.00,52.67,43.69,1.56,42.13
520,148.81,121.34,27.47,497,2384,0.4252,200.00,200.00,51.19,42.52,1.56,40.95
521,149.83,122.32,27.51,501,2387,0.4170,200.00,200.00,50.17,41.70,1.57,40.13
522,150.57,123.06,27.51,504,2387,0.4112,200.00,200.00,49.43,41.12,1.57,39.54
523,151.29,123.80,27.49,507,2385,0.4055,200.00,200.00,48.71,40.55,1.58,38.97
524,153.00,125.52,27.47,514,2384,0.3918,200.00,200.00,47.00,39.18,1.58,37.60
525,153.02,125.52,27.50,514,2386,0.3917,200.00,200.00,46.98,39.17,1.59,37.58
526,154.49,127.00,27.49,520,2385,0.3800,200.00,200.00,45.51,38.00,1.59,36.41
527,155.25,127.74,27.51,523,2387,0.3739,200.00,200.00,44.75,37.39,1.60,35.80
528,156.72,129.22,27.50,529,2386,0.3622,200.00,200.00,43.28,36.22,1.60,34.62
529,157.73,130.21,27.53,533,2388,0.3542,200.00,200.00,42.27,35.42,1.61,33.81
530,158.47,130.95,27.53,536,2388,0.3483,200.00,200.00,41.53,34.83,1.61,33.22
531,159.20,131.69,27.51,539,2387,0.3425,200.00,200.00,40.80,34.25,1.61,32.64
532,159.71,132.18,27.53,541,2388,0.3385,200.00,200.00,40.29,33.85,1.62,32.24
533,161.17,133.66,27.51,547,2387,0.3268,200.00,200.00,38.83,32.68,1.62,31.06
534,161.45,133.91,27.54,548,2389,0.3247,200.00,200.00,38.55,32.47,1.63,30.84
535,162.68,135.14,27.54,553,2389,0.3149,200.00,200.00,37.32,31.49,1.63,29.86
536,164.41,136.87,27.54,560,2389,0.3011,200.00,200.00,35.59,30.11,1.63,28.47
537,165.12,137.61,27.51,563,2387,0.2954,200.00,200.00,34.88,29.54,1.64,27.90
538,165.91,138.35,27.57,566,2391,0.2891,200.00,200.00,34.09,28.91,1.64,27.27
539,166.64,139.09,27.55,569,2390,0.2833,200.00,200.00,33.36,28.33,1.64,26.69
540,167.37,139.83,27.54,572,2389,0.2775,200.00,200.00,32.63,27.75,1.65,26.11
541,168.60,141.06,27.54,577,2389,0.2677,200.00,200.00,31.40,26.77,1.65,25.12
